Time,IL1,IL2,Rede,Vbus11,Vpv
-0.23928,1.8983445,-1.3493253,-261.76694,409.69473,21.760641
-0.23926,0.96444887,-1.391318,-260.0832,409.46402,21.760748
-0.23924,1.6021115,-1.4868284,-258.41882,409.14325,21.760803
-0.23922,2.5104952,-1.586506,-256.78177,409.023,21.760815
-0.2392,2.8569756,-1.6365485,-255.17815,409.0912,21.760778
-0.23918,2.8299136,-1.637489,-253.62096,409.02243,21.760796
-0.23916,1.4660577,-1.6140956,-252.1085,409.0619,21.76085
-0.23914,0.9147666,-1.6031564,-250.64627,408.87943,21.761007
-0.23912,1.9136735,-1.622376,-249.2382,408.60294,21.761265
-0.2391,2.060974,-1.6107618,-247.88762,408.6518,21.761509
-0.23908,0.5839751,-1.5661638,-246.60545,408.54346,21.761513
-0.23906,0.61239564,-1.5711187,-245.38724,408.16623,21.760874
-0.23904,1.8025146,-1.598967,-244.23141,407.97986,21.760275
-0.23902,1.231741,-1.5900966,-243.13925,407.97812,21.759504
-0.239,2.1917472,-1.5727881,-242.11026,407.8488,21.758577
-0.23898,0.7925675,-1.5200517,-241.15134,407.90955,21.757715
-0.23896,0.49967155,-1.4776331,-240.25304,407.6983,21.756908
-0.23894,0.7673925,-1.4538918,-239.41049,407.58713,21.756136
-0.23892,0.18404686,-1.428057,-238.62088,407.46777,21.755657
-0.2389,0.16757163,-1.4252614,-237.87997,407.30038,21.755396
-0.23888,0.91867447,-1.4326508,-237.18866,407.18152,21.755142
-0.23886,0.4864036,-1.4116315,-236.53416,407.18552,21.754904
-0.23884,-0.14748286,-1.3839483,-235.9106,407.08936,21.754679
-0.23882,-0.40205482,-1.3781677,-235.31145,406.89874,21.75445
-0.2388,0.39475948,-1.3914682,-234.72977,406.77182,21.754246
-0.23878,0.273404,-1.3755041,-234.15872,406.80307,21.75407
-0.23876,-0.24735229,-1.3382503,-233.58907,406.77307,21.753883
-0.23874,-0.53193825,-1.3067563,-233.01207,406.67426,21.753685
-0.23872,-0.06032022,-1.2798771,-232.42041,406.63873,21.753483
-0.2387,-0.7793275,-1.2374374,-231.80623,406.60324,21.75312
-0.23868,-0.3799284,-1.1955149,-231.1567,406.58435,21.752626
-0.23866,-1.0927762,-1.1423799,-230.46768,406.5585,21.752253
-0.23864,-1.0423965,-1.117516,-229.731,406.43658,21.751915
-0.23862,-0.86080974,-1.1032128,-228.94017,406.41553,21.751614
-0.2386,-1.1349248,-1.084148,-228.08842,406.39105,21.75131
-0.23858,-1.3322282,-1.0737503,-227.15982,406.3432,21.750988
-0.23856,-1.1352327,-1.0746834,-226.15717,406.30795,21.750679
-0.23854,-1.3268124,-1.0709898,-225.07443,406.32483,21.750383
-0.23852,-1.6284145,-1.06798,-223.90794,406.29852,21.750097
-0.2385,-1.7233335,-1.072937,-222.65387,406.27936,21.749771
-0.23848,-1.7892557,-1.086461,-221.29662,406.23996,21.749353
-0.23846,-1.700545,-1.1019206,-219.84618,406.26102,21.748842
-0.23844,-1.7791908,-1.1038548,-218.29956,406.3122,21.748283
-0.23842,-2.1038568,-1.0934914,-216.6572,406.35883,21.747726
-0.2384,-2.155509,-1.0836589,-214.91911,406.37778,21.747244
-0.23838,-2.273635,-1.0624757,-213.07364,406.42233,21.74681
-0.23836,-2.9369483,-1.0425938,-211.13608,406.38867,21.74635
-0.23834,-2.923273,-1.049418,-209.10661,406.35886,21.7459
-0.23832,-2.7429378,-1.0670317,-206.98997,406.38287,21.745457
-0.2383,-2.8653026,-1.0770482,-204.79,406.40784,21.745047
-0.23828,-3.1789496,-1.0810279,-202.50128,406.44568,21.744637
-0.23826,-3.3705943,-1.090578,-200.14131,406.44934,21.744253
-0.23824,-3.3151944,-1.0987929,-197.7127,406.50986,21.743923
-0.23822,-3.553699,-1.0925574,-195.2235,406.5571,21.743668
-0.2382,-3.9552813,-1.0833066,-192.68027,406.62155,21.74344
-0.23818,-4.187068,-1.0834233,-190.08667,406.6363,21.74322
-0.23816,-4.2935224,-1.0907815,-187.45241,406.64008,21.743061
-0.23814,-4.332066,-1.098263,-184.78735,406.67926,21.742962
-0.23812,-4.419265,-1.0958538,-182.099,406.8091,21.742924
-0.2381,-4.7772446,-1.0816144,-179.39485,406.87164,21.742884
-0.23808,-5.1289015,-1.0647702,-176.68225,406.89896,21.742792
-0.23806,-5.3025384,-1.0539335,-173.9726,406.93784,21.742664
-0.23804,-5.4723425,-1.0495014,-171.26862,407.03156,21.742554
-0.23802,-5.4070344,-1.0446135,-168.57933,407.09305,21.742355
-0.238,-5.407107,-1.0332117,-165.91125,407.17682,21.742224
-0.23798,-5.55006,-1.0190117,-163.27483,407.2765,21.742146
-0.23796,-3.625283,-1.0054936,-160.67496,407.47833,21.742546
-0.23794,-3.3134913,-0.986607,-158.1121,407.58734,21.743681
-0.23792,-2.9614942,-0.9704434,-155.59282,407.6761,21.745184
-0.2379,-2.3974857,-0.96084243,-153.12091,407.81396,21.747171
-0.23788,-1.97123,-0.9446117,-150.70859,407.9749,21.749256
-0.23786,-1.6364508,-0.9237675,-148.3484,408.1016,21.75135
-0.23784,-1.1575408,-0.9051674,-146.04347,408.21927,21.753504
-0.23782,-0.8900101,-0.88432026,-143.7948,408.34137,21.75585
-0.2378,-0.45442694,-0.8662998,-141.60269,408.48102,21.758236
-0.23778,0.03376736,-0.84957874,-139.47424,408.6292,21.760658
-0.23776,0.44188395,-0.83168674,-137.40277,408.74493,21.763153
-0.23774,0.6675941,-0.8117068,-135.38258,408.87082,21.765646
-0.23772,1.0058626,-0.79958904,-133.41295,409.00876,21.768112
-0.2377,1.5397217,-0.79468286,-131.49083,409.1503,21.77051
-0.23768,1.947846,-0.789717,-129.61807,409.27225,21.77293
-0.23766,2.193371,-0.78257525,-127.78605,409.39972,21.775368
-0.23764,2.6212687,-0.7812329,-125.986824,409.54913,21.777857
-0.23762,3.24401,-0.7770662,-124.21695,409.7146,21.780355
-0.2376,3.4888358,-0.75947237,-122.47121,409.85132,21.782875
-0.23758,3.787998,-0.73622066,-120.74581,409.9983,21.78539
-0.23756,4.1118464,-0.7103378,-119.0335,410.1784,21.78791
-0.23754,4.348088,-0.68986565,-117.32552,410.33716,21.790432
-0.23752,4.6855893,-0.67797273,-115.61746,410.44977,21.79293
-0.2375,4.733936,-0.6712824,-113.90353,410.5935,21.795443
-0.23748,5.0534,-0.66665924,-112.17573,410.77515,21.798014
-0.23746,5.147359,-0.64980173,-110.43083,410.96912,21.800621
-0.23744,4.854907,-0.61896116,-108.66089,411.14432,21.803282
-0.23742,3.6167667,-0.5970007,-106.862404,411.35767,21.805939
-0.2374,3.6066992,-0.59729266,-105.030815,411.53925,21.808598
-0.23738,3.6362407,-0.6009597,-103.15648,411.71008,21.811275
-0.23736,3.5155878,-0.59413946,-101.24158,411.88538,21.814035
-0.23734,3.2973027,-0.5797002,-99.280266,412.0907,21.816853
-0.23732,2.9264674,-0.56435734,-97.27157,412.3217,21.819693
-0.2373,2.6568208,-0.5564824,-95.213486,412.49487,21.822527
-0.23728,2.5851886,-0.5565497,-93.097694,412.6515,21.825327
-0.23726,2.3892376,-0.5579046,-90.93155,412.85165,21.828186
-0.23724,2.4150765,-0.55983746,-88.71193,413.068,21.831152
-0.23722,2.1367939,-0.55010813,-86.441154,413.27005,21.83412
-0.2372,1.7067124,-0.53658706,-84.12035,413.45132,21.837072
-0.23718,1.3921902,-0.53290474,-81.74705,413.6587,21.840082
-0.23716,1.3687054,-0.5389079,-79.32603,413.8542,21.843206
-0.23714,1.461796,-0.5415287,-76.86262,414.05124,21.846518
-0.23712,1.0949653,-0.525955,-74.360245,414.2545,21.849855
-0.2371,0.5246335,-0.50520796,-71.822815,414.46805,21.853254
-0.23708,0.16583277,-0.49561223,-69.25111,414.675,21.856577
-0.23706,0.2104767,-0.5023012,-66.65636,414.86,21.859913
-0.23704,0.13103884,-0.50822663,-64.03964,415.05258,21.863295
-0.23702,-0.25766003,-0.504208,-61.408344,415.27945,21.866693
-0.237,-0.59131384,-0.49932975,-58.767914,415.5096,21.87011
-0.23698,-0.674924,-0.49872857,-56.124207,415.71188,21.873596
-0.23696,-0.83197606,-0.49081674,-53.486103,415.9244,21.877087
-0.23694,-1.4103612,-0.47202134,-50.85497,416.14572,21.88054
-0.23692,-1.6542057,-0.46157917,-48.238487,416.37476,21.883986
-0.2369,-1.7648411,-0.45392808,-45.642086,416.57285,21.887457
-0.23688,-1.9454279,-0.4387104,-43.075043,416.77206,21.890976
-0.23686,-2.3247647,-0.41398546,-40.541748,416.9967,21.894468
-0.23684,-2.5494812,-0.38795358,-38.042427,417.2363,21.897947
-0.23682,-3.182098,-0.36005798,-35.583374,417.4243,21.901356
-0.2368,-3.397732,-0.3480707,-33.168415,417.61148,21.904774
-0.23678,-3.4719317,-0.34727,-30.807703,417.8386,21.908236
-0.23676,-3.5344064,-0.3415893,-28.500301,418.08667,21.911808
-0.23674,-4.059277,-0.3209015,-26.244287,418.26355,21.915253
-0.23672,-4.388877,-0.29920858,-24.043291,418.4657,21.918758
-0.2367,-4.651966,-0.2790486,-21.89849,418.69333,21.922358
-0.23668,-4.9712095,-0.25858524,-19.818163,418.89578,21.925947
-0.23666,-5.26211,-0.23703608,-17.796795,419.07318,21.929573
-0.23664,-5.586904,-0.21564975,-15.829944,419.2857,21.933191
-0.23662,-5.8814964,-0.19728924,-13.91809,419.51248,21.936798
-0.2366,-5.979221,-0.18101339,-12.059529,419.71222,21.940422
-0.23658,-5.8247223,-0.1688862,-10.258531,419.91092,21.944025
-0.23656,-2.8320072,-0.13000499,-8.507018,420.24945,21.94755
-0.23654,-4.879437,-0.008201578,-6.798419,420.40744,21.950941
-0.23652,-5.676297,0.060374103,-5.1305046,420.58157,21.954308
-0.2365,-4.463711,0.03331285,-3.49925,420.81848,21.957714
-0.23648,-3.1556816,-0.016847234,-1.9053011,421.09662,21.961163
-0.23646,-2.5225463,-0.032652512,-0.33684677,421.34244,21.964626
-0.23644,-2.5144985,-0.0071075945,1.2099862,421.54892,21.968107
-0.23642,-2.7211745,0.030014597,2.7402334,421.73895,21.971567
-0.2364,-3.0784988,0.04277364,4.2590284,421.96634,21.975012
-0.23638,-2.085955,0.012481722,5.7701797,422.22394,21.97839
-0.23636,-1.4469956,-0.017885547,7.2826886,422.4201,21.981653
-0.23634,-0.92082924,-0.027524887,8.800454,422.6217,21.984861
-0.23632,-0.7793706,-0.012253634,10.328427,422.86737,21.988121
-0.2363,-0.79219186,0.016371492,11.871382,423.1,21.991398
-0.23628,-0.5252182,0.036524244,13.435779,423.28836,21.994617
-0.23626,-0.08465988,0.04870468,15.026448,423.48853,21.997807
-0.23624,0.16518459,0.06159119,16.645805,423.7212,22.001055
-0.23622,-0.68276983,0.054437865,18.297365,423.96115,22.004297
-0.2362,1.0486851,-0.0061389212,19.98426,424.1507,22.007528
-0.23618,2.0751703,-0.03144514,21.71318,424.31808,22.01079
-0.23616,1.8680973,0.009450309,23.484655,424.5296,22.01413
-0.23614,1.200057,0.06826458,25.29862,424.77518,22.017574
-0.23612,1.5352781,0.09511704,27.156292,424.98026,22.021057
-0.2361,2.0671754,0.09707451,29.058426,425.16385,22.024546
-0.23608,2.4245582,0.09244797,31.009653,425.38657,22.028038
-0.23606,3.060977,0.09139147,33.00728,425.6058,22.031507
-0.23604,3.0692074,0.1058919,35.048527,425.7945,22.03492
-0.23602,3.3647046,0.11834625,37.13218,425.9558,22.038288
-0.236,3.5892835,0.1322527,39.256615,426.16788,22.041672
-0.23598,3.803041,0.14437488,41.422905,426.37125,22.044857
-0.23596,4.0655727,0.15152131,43.627026,426.55896,22.047892
-0.23594,4.3711057,0.15379438,45.864075,426.7157,22.050945
-0.23592,4.7914844,0.15693446,48.130974,426.91165,22.054087
-0.2359,5.244398,0.17440547,50.424416,427.10446,22.057283
-0.23588,5.4364886,0.21595308,52.741585,427.24506,22.060463
-0.23586,4.990801,0.26237664,55.079266,427.43713,22.063568
-0.23584,5.153165,0.2703207,57.43158,427.66946,22.066664
-0.23582,5.9045353,0.2501579,59.79467,427.8686,22.069744
-0.2358,6.42223,0.23815367,62.164684,427.9963,22.072851
-0.23578,6.335831,0.24131216,64.53579,428.15604,22.075972
-0.23576,6.420087,0.24349166,66.9073,428.35187,22.07911
-0.23574,6.587433,0.25523475,69.273705,428.52982,22.082233
-0.23572,6.3426967,0.28147793,71.6316,428.68802,22.085386
-0.2357,6.266009,0.30839688,73.9778,428.85648,22.088593
-0.23568,4.6655874,0.3317974,76.30514,429.13657,22.091831
-0.23566,4.560458,0.35104135,78.61632,429.3144,22.095098
-0.23564,4.2055774,0.37963536,80.90729,429.4573,22.098484
-0.23562,3.7654815,0.41429234,83.17611,429.61777,22.101933
-0.2356,3.1522574,0.44530436,85.42116,429.8381,22.105371
-0.23558,2.8452885,0.45834473,87.63592,430.01334,22.108719
-0.23556,2.658728,0.4580387,89.82618,430.1655,22.112001
-0.23554,2.451576,0.4563846,91.98996,430.31644,22.11521
-0.23552,2.1450236,0.462284,94.127205,430.48367,22.118282
-0.2355,1.7082622,0.47743165,96.238205,430.6193,22.121231
-0.23548,1.326778,0.49265072,98.31864,430.7436,22.124136
-0.23546,0.89633965,0.5085409,100.37624,430.90625,22.127079
-0.23544,0.54325485,0.52377665,102.41092,431.0816,22.13002
-0.23542,0.21798907,0.54094565,104.42433,431.219,22.132925
-0.2354,-0.15754423,0.5592323,106.418396,431.3302,22.135803
-0.23538,-0.6214946,0.5758661,108.39165,431.473,22.138683
-0.23536,-1.0204586,0.5881059,110.35207,431.63626,22.141607
-0.23534,-1.28318,0.5972714,112.300735,431.7638,22.144573
-0.23532,-1.6040193,0.60829353,114.24026,431.85956,22.147566
-0.2353,-2.07259,0.6256841,116.173355,431.9631,22.150496
-0.23528,-2.6028395,0.6403955,118.101036,432.10425,22.153395
-0.23526,-2.781249,0.6510046,120.02995,432.2277,22.156311
-0.23524,-3.1751683,0.6666547,121.961205,432.30942,22.159252
-0.23522,-3.6424088,0.68496484,123.89737,432.3933,22.162203
-0.2352,-4.1955233,0.70174,125.840866,432.50397,22.165121
-0.23518,-4.6005106,0.7100807,127.79396,432.6225,22.168077
-0.23516,-4.681116,0.708837,129.76088,432.71295,22.17085
-0.23514,-4.533623,0.7044702,131.74174,432.801,22.173576
-0.23512,-4.417453,0.70368874,133.73807,432.8986,22.176355
-0.2351,-3.534724,0.7128124,135.75108,433.01575,22.179628
-0.23508,-3.595632,0.73125875,137.78253,433.08203,22.182997
-0.23506,-3.4319656,0.73687583,139.83415,433.1831,22.18623
-0.23504,-2.9511962,0.7298141,141.90433,433.3037,22.189333
-0.23502,-2.567475,0.72587264,143.99295,433.38315,22.192408
-0.235,-2.3004603,0.73549414,146.09956,433.43246,22.195442
-0.23498,-2.2380092,0.7532913,148.22377,433.4751,22.198399
-0.23496,-2.052264,0.76762205,150.3656,433.55078,22.201315
-0.23494,-1.8357369,0.7782659,152.52164,433.6116,22.204126
-0.23492,-1.627547,0.7870578,154.69005,433.67117,22.206902
-0.2349,-1.2732551,0.79102135,156.86877,433.71793,22.209686
-0.23488,-0.9766111,0.79548264,159.05441,433.7813,22.212528
-0.23486,-0.8881755,0.8079203,161.24657,433.79504,22.215368
-0.23484,-0.6645016,0.8207278,163.44061,433.82535,22.218243
-0.23482,-0.39899063,0.8337667,165.63356,433.85333,22.221123
-0.2348,-0.4726502,0.84687877,167.82228,433.89532,22.223984
-0.23478,-0.30283552,0.8454119,170.0004,433.95273,22.226686
-0.23476,0.2517716,0.8320013,172.16873,433.97678,22.228699
-0.23474,0.662159,0.833088,174.32234,433.98022,22.230597
-0.23472,0.5625231,0.8526156,176.45796,433.97543,22.232542
-0.2347,0.52373683,0.8669196,178.57243,433.98508,22.234402
-0.23468,0.9256625,0.8668397,180.65735,434.00113,22.23623
-0.23466,1.2852184,0.8718775,182.7159,434.02078,22.238066
-0.23464,1.4147936,0.8915715,184.7439,434.01605,22.239931
-0.23462,1.3184438,0.9113067,186.73886,433.9951,22.241777
-0.2346,1.3829963,0.91682506,188.69856,434.0047,22.243568
-0.23458,1.7854606,0.9092617,190.61421,434.0604,22.245277
-0.23456,2.10268,0.9051558,192.49176,434.06006,22.246927
-0.23454,2.2740335,0.9075347,194.3287,433.99503,22.248444
-0.23452,2.4180923,0.91552466,196.12405,433.94882,22.249872
-0.2345,2.5136638,0.9305104,197.87715,433.94678,22.25128
-0.23448,2.6490827,0.9484024,199.58069,433.95212,22.252714
-0.23446,2.8320878,0.9640843,201.24286,433.89062,22.254154
-0.23444,2.9822001,0.9818284,202.86316,433.84448,22.255459
-0.23442,2.9876025,0.9978882,204.44244,433.86203,22.256308
-0.2344,3.24053,1.0073566,205.98186,433.83035,22.257076
-0.23438,3.4973235,1.017724,207.4768,433.76202,22.257753
-0.23436,3.612404,1.0316308,208.9366,433.69897,22.258333
-0.23434,3.7377663,1.0465453,210.36241,433.67715,22.258915
-0.23432,3.9903333,1.066366,211.75671,433.57986,22.259447
-0.2343,3.9077415,1.0902882,213.12209,433.52466,22.259933
-0.23428,4.1167116,1.1064597,214.45715,433.4665,22.26033
-0.23426,4.2951713,1.1167086,215.77069,433.44266,22.260632
-0.23424,4.5001574,1.1278294,217.06493,433.34418,22.260916
-0.23422,4.5411716,1.1398479,218.34306,433.29468,22.26119
-0.2342,4.7091985,1.1479366,219.60835,433.21683,22.261408
-0.23418,4.766324,1.1544149,220.86218,433.17114,22.261572
-0.23416,4.888171,1.1505722,222.11134,433.11346,22.261639
-0.23414,5.221306,1.1435211,223.35803,433.0313,22.261631
-0.23412,5.4014854,1.1417693,224.60529,432.91922,22.26163
-0.2341,5.4594717,1.1485407,225.85597,432.82706,22.26173
-0.23408,5.423196,1.1575762,227.11293,432.72342,22.261827
-0.23406,5.594403,1.1635185,228.3802,432.65744,22.261795
-0.23404,5.399364,1.1642061,229.65887,432.6353,22.261724
-0.23402,5.5264535,1.1512537,230.95087,432.60278,22.2616
-0.234,5.813612,1.1384664,232.25789,432.48386,22.261421
-0.23398,5.5913863,1.1461681,233.58359,432.3721,22.261202
-0.23396,3.106846,1.1446724,234.9259,432.43192,22.260874
-0.23394,3.0049725,1.1292298,236.2875,432.376,22.260468
-0.23392,2.6711566,1.127021,237.66759,432.23102,22.26018
-0.2339,1.8584436,1.1406761,239.06607,432.14606,22.259914
-0.23388,1.3635244,1.1496454,240.48491,432.08975,22.25965
-0.23386,0.99157655,1.1491771,241.9198,432.0648,22.259363
-0.23384,0.6384085,1.1490566,243.3718,431.94333,22.259026
-0.23382,-0.22678049,1.1517427,244.83829,431.88196,22.258633
-0.2338,-0.4639182,1.1435112,246.31755,431.82092,22.258165
-0.23378,-0.6110799,1.1366376,247.80754,431.71475,22.257673
-0.23376,-1.3639168,1.1464795,249.30676,431.55707,22.25716
-0.23374,-2.4968195,1.1427249,250.81143,431.55875,22.256618
-0.23372,-2.0710206,1.1102864,252.31879,431.53818,22.25604
-0.2337,-2.044377,1.1053078,253.82599,431.3638,22.25553
-0.23368,-2.6475847,1.1333709,255.32797,431.12387,22.25499
-0.23366,-3.3308794,1.1469864,256.8241,431.12405,22.25443
-0.23364,-2.386423,1.1201571,258.31,431.1305,22.253836
-0.23362,-1.3613372,1.1180451,259.7825,430.99796,22.253197
-0.2336,-2.435167,1.146782,261.2384,430.7872,22.252468
-0.23358,-1.9705293,1.1476985,262.67032,430.80725,22.251621
-0.23356,-1.1687008,1.1380783,264.07962,430.70932,22.25067
-0.23354,-1.0962701,1.1565902,265.4624,430.49606,22.249666
-0.23352,-2.2049007,1.1828387,266.81583,430.36185,22.248661
-0.2335,-1.1637928,1.1658076,268.1372,430.403,22.247593
-0.23348,-1.6499336,1.1317527,269.41922,430.41837,22.24646
-0.23346,0.035562202,1.0824945,270.66263,430.30273,22.245327
-0.23344,-0.8043947,1.0991805,271.8678,429.944,22.24415
-0.23342,-1.8353963,1.103867,273.03198,430.00977,22.242918
-0.2334,0.11678178,1.0537139,274.15363,429.99124,22.241587
-0.23338,0.22506149,1.0554982,275.22556,429.72235,22.240185
-0.23336,-0.7703999,1.0962461,276.2514,429.53055,22.238836
-0.23334,-1.6938488,1.1178943,277.23254,429.48965,22.237492
-0.23332,0.15422691,1.0865155,278.1678,429.5729,22.236113
-0.2333,0.4260867,1.0760261,279.05704,429.38843,22.234715
-0.23328,-0.3703284,1.0944611,279.89365,429.2765,22.233303
-0.23326,0.022653138,1.0822434,280.6852,429.329,22.231817
-0.23324,0.84991056,1.0676546,281.43207,429.1141,22.23027
-0.23322,0.45686653,1.0901209,282.1351,428.94388,22.228731
-0.2332,-0.33597758,1.1093963,282.79538,428.94162,22.227196
-0.23318,0.53529155,1.0804553,283.4083,429.0805,22.225689
-0.23316,1.3732908,1.0591863,283.9815,428.82428,22.224228
-0.23314,1.0092636,1.0843927,284.5164,428.60855,22.222754
-0.23312,0.110593446,1.1139202,285.01468,428.57562,22.221302
-0.2331,1.6464292,1.1238213,285.47794,428.4696,22.219799
-0.23308,1.2343702,1.1752938,285.90338,428.17645,22.21821
-0.23306,0.9212824,1.2330142,286.29785,428.05585,22.216621
-0.23304,0.078020416,1.2579925,286.66302,428.16272,22.21504
-0.23302,2.1720943,1.239171,287.00058,428.0791,22.21341
-0.233,1.899055,1.2692451,287.31226,427.7368,22.21169
-0.23298,1.5618551,1.3188396,287.5963,427.5369,22.209927
-0.23296,0.5522691,1.3432432,287.858,427.60822,22.208094
-0.23294,2.4348903,1.3216805,288.09866,427.5156,22.206161
-0.23292,2.2741847,1.338241,288.31958,427.19727,22.20418
-0.2329,2.0912666,1.3726991,288.52197,426.97565,22.202187
-0.23288,1.109769,1.3886938,288.7046,427.01178,22.200197
-0.23286,2.9581995,1.3666849,288.8705,426.8612,22.198189
-0.23284,2.6146042,1.3858418,289.0209,426.5347,22.19613
-0.23282,2.3922908,1.4160419,289.1562,426.3105,22.194
-0.2328,1.5216731,1.4207941,289.27682,426.3641,22.191862
-0.23278,3.4297893,1.3902472,289.3814,426.17902,22.189724
-0.23276,3.0959308,1.4083868,289.47177,425.81317,22.187582
-0.23274,2.4687102,1.4255396,289.5484,425.65634,22.185337
-0.23272,2.1048818,1.4006656,289.61118,425.72357,22.18303
-0.2327,4.118564,1.3605032,289.6602,425.43784,22.180717
-0.23268,3.4779694,1.3850708,289.69336,425.0463,22.178324
-0.23266,2.7109551,1.4054415,289.7124,424.95093,22.175844
-0.23264,2.3857527,1.3754573,289.7173,425.05936,22.173347
-0.23262,4.475938,1.3285184,289.70795,424.77264,22.170784
-0.2326,4.100364,1.3560519,289.68433,424.31088,22.168215
-0.23258,2.9759264,1.3918079,289.64456,424.20798,22.165648
-0.23256,4.0219607,1.380626,289.59042,424.15616,22.163002
-0.23254,4.6323304,1.4141321,289.5223,423.74622,22.160315
-0.23252,3.2187054,1.4819906,289.4405,423.56168,22.157589
-0.2325,3.251861,1.5011659,289.3455,423.50226,22.154785
-0.23248,3.2204661,1.463184,289.2363,423.6198,22.151978
-0.23246,5.3052516,1.4139329,289.11523,423.27383,22.149137
-0.23244,4.785017,1.4374181,288.9835,422.82895,22.146269
-0.23242,3.8556883,1.4622911,288.84213,422.71994,22.143408
-0.2324,3.5920002,1.4360125,288.6925,422.81488,22.140503
-0.23238,5.4663153,1.3997986,288.5354,422.47107,22.137575
-0.23236,4.8359184,1.4255633,288.37366,422.09225,22.134624
-0.23234,4.068017,1.447255,288.20895,421.95386,22.131512
-0.23232,4.9730897,1.4375771,288.0434,421.8282,22.128433
-0.2323,3.0212743,1.4795419,287.8792,421.43506,22.125187
-0.23228,1.2073319,1.544696,287.71942,421.2412,22.121899
-0.23226,0.5319942,1.5627089,287.56635,421.22577,22.11857
-0.23224,-0.056346755,1.5166024,287.42227,421.38904,22.11519
-0.23222,1.3886721,1.4631144,287.28973,421.04657,22.111794
-0.2322,0.27758718,1.4803152,287.17133,420.60736,22.108395
-0.23218,-1.135971,1.4933963,287.07224,420.48416,22.104948
-0.23216,-1.9916002,1.4556729,286.99298,420.58218,22.1016
-0.23214,-0.69084674,1.4132075,286.93588,420.2805,22.098251
-0.23212,-1.8664122,1.4325793,286.90323,419.86816,22.094845
-0.2321,-2.6491625,1.4394941,286.89713,419.80215,22.091463
-0.23208,-1.6877205,1.389802,286.92365,419.9865,22.08802
-0.23206,-0.5159797,1.3369416,286.981,419.6853,22.084513
-0.23204,-1.6652999,1.3470114,287.07043,419.27817,22.080837
-0.23202,-2.0448127,1.3510547,287.19305,419.2402,22.077208
-0.232,-0.034482524,1.3269489,287.34967,419.16595,22.073534
-0.23198,-0.307522,1.3636165,287.5454,418.6984,22.069777
-0.23196,-1.4205099,1.4210922,287.77582,418.48248,22.066017
-0.23194,-2.0074804,1.427347,288.04056,418.53708,22.062296
-0.23192,0.23835121,1.3883147,288.3387,418.5084,22.058998
-0.2319,0.06448694,1.4069532,288.66904,418.04596,22.055752
-0.23188,-1.024002,1.4447919,289.03345,417.84235,22.052395
-0.23186,-1.4514515,1.4332477,289.4264,417.87036,22.04897
-0.23184,0.64837795,1.3860465,289.84467,417.79248,22.045502
-0.23182,0.4724236,1.3979568,290.28528,417.3247,22.041916
-0.2318,-0.5864065,1.4315301,290.74484,417.09433,22.038244
-0.23178,-1.1321552,1.4179542,291.22104,417.13065,22.034548
-0.23176,0.999192,1.365307,291.70682,417.0428,22.030836
-0.23174,0.7945629,1.3746016,292.19827,416.61993,22.027023
-0.23172,-0.25200406,1.4034061,292.69006,416.40472,22.023165
-0.2317,0.68282884,1.3856105,293.17703,416.39685,22.019297
-0.23168,1.5696821,1.3899206,293.65134,416.01193,22.015345
-0.23166,0.16314928,1.4492896,294.10864,415.70554,22.01134
-0.23164,-0.1515823,1.4694521,294.543,415.65198,22.00729
-0.23162,1.0010768,1.4323759,294.94846,415.6707,22.003256
-0.2316,2.059157,1.4201542,295.31918,415.19522,21.998981
-0.23158,0.58992964,1.4704072,295.64313,414.83145,21.993624
-0.23156,0.25631124,1.4844514,295.91864,414.7397,21.98806
-0.23154,1.4291886,1.444622,296.14102,414.69165,21.982464
-0.23152,2.3164103,1.435483,296.30457,414.2632,21.976856
-0.2315,0.8962518,1.4840795,296.40408,413.94977,21.971373
-0.23148,0.57015914,1.4953617,296.42496,413.88135,21.966082
-0.23146,1.7039884,1.4519778,296.37088,413.84097,21.960846
-0.23144,2.5163438,1.4380674,296.23837,413.43423,21.955643
-0.23142,1.1948997,1.4751742,296.02396,413.1678,21.950474
-0.2314,0.9144024,1.4748733,295.7246,413.10886,21.945316
-0.23138,0.67151576,1.419491,295.32626,413.17062,21.940105
-0.23136,3.0324783,1.3419049,294.83707,412.93948,21.934904
-0.23134,2.5412178,1.3531235,294.257,412.44843,21.929771
-0.23132,1.2939843,1.3813685,293.58548,412.30087,21.92461
-0.2313,2.3204672,1.3592744,292.8227,412.2498,21.91944
-0.23128,3.0571988,1.373563,291.9573,411.84387,21.91431
-0.23126,1.6863753,1.4373622,291.00317,411.6261,21.909182
-0.23124,1.5020037,1.4606842,289.96176,411.5983,21.90401
-0.23122,1.294059,1.42727,288.83664,411.69803,21.898922
-0.2312,3.5801325,1.3717659,287.63126,411.4789,21.893871
-0.23118,3.1421735,1.398448,286.34106,411.0509,21.888842
-0.23116,2.011032,1.4340965,284.97876,410.95325,21.883867
-0.23114,1.7743185,1.4144953,283.55127,411.0389,21.87892
-0.23112,3.1320372,1.3375762,282.0643,411.12277,21.873947
-0.2311,4.1206784,1.3049628,280.52396,410.67416,21.86895
-0.23108,2.776825,1.3368236,278.93137,410.39328,21.863888
-0.23106,2.348384,1.3450904,277.30142,410.40585,21.858759
-0.23104,3.4488704,1.3047726,275.63892,410.4796,21.853565
-0.23102,4.306283,1.3033785,273.95248,410.07578,21.848368
