Time,IL1,IL2,Rede,Vbus11
-0.4986,0.0,0.0,-188.76016,257.56363
-0.49858,0.0,0.0,-190.73708,257.57617
-0.49856,0.0,0.0,-192.67554,257.5879
-0.49854,0.0,0.0,-194.57646,257.60046
-0.49852,0.0,0.0,-196.4381,257.61307
-0.4985,0.0,0.0,-198.25887,257.6257
-0.49848,0.0,0.0,-200.03616,257.6375
-0.49846,0.0,0.0,-201.76588,257.6502
-0.49844,0.0,0.0,-203.45197,257.6629
-0.49842,0.0,0.0,-205.09444,257.67563
-0.4984,0.0,0.0,-206.69357,257.68665
-0.49838,0.0,0.0,-208.24864,257.69943
-0.49836,0.0,0.0,-209.75743,257.71222
-0.49834,0.0,0.0,-211.22598,257.72504
-0.49832,0.0,0.0,-212.65596,257.73703
-0.4983,0.0,0.0,-214.0494,257.7499
-0.49828,0.0,0.0,-215.40735,257.7628
-0.49826,0.0,0.0,-216.73041,257.7757
-0.49824,0.0,0.0,-218.02487,257.78775
-0.49822,0.0,0.0,-219.2937,257.79984
-0.4982,0.0,0.0,-220.53996,257.81284
-0.49818,0.0,0.0,-221.76581,257.82584
-0.49816,0.0,0.0,-222.97461,257.83887
-0.49814,0.0,0.0,-224.17126,257.85104
-0.49812,0.0,0.0,-225.35902,257.8641
-0.4981,0.0,0.0,-226.54109,257.8772
-0.49808,0.0,0.0,-227.71967,257.89032
-0.49806,0.0,0.0,-228.90009,257.9017
-0.49804,0.0,0.0,-230.08447,257.91486
-0.49802,0.0,0.0,-231.27544,257.92807
-0.498,0.0,0.0,-232.4754,257.94128
-0.49798,0.0,0.0,-233.68549,257.9536
-0.49796,0.0,0.0,-234.91164,257.9669
-0.49794,0.0,0.0,-236.15277,257.9802
-0.49792,0.0,0.0,-237.41002,257.9935
-0.4979,0.0,0.0,-238.68428,258.00592
-0.49788,0.0,0.0,-239.97508,258.01837
-0.49786,0.0,0.0,-241.28719,258.03177
-0.49784,0.0,0.0,-242.61691,258.04517
-0.49782,0.0,0.0,-243.96364,258.0586
-0.4978,0.0,0.0,-245.32652,258.07205
-0.49778,0.0,0.0,-246.7032,258.08554
-0.49776,0.0,0.0,-248.09615,258.09903
-0.49774,0.0,0.0,-249.50029,258.11255
-0.49772,0.0,0.0,-250.91353,258.12518
-0.4977,0.0,0.0,-252.33348,258.13876
-0.49768,0.0,0.0,-253.75648,258.15234
-0.49766,0.0,0.0,-255.18188,258.166
-0.49764,0.0,0.0,-256.6051,258.17963
-0.49762,0.0,0.0,-258.0231,258.19327
-0.4976,0.0,0.0,-259.43277,258.20697
-0.49758,0.0,0.0,-260.82977,258.22067
-0.49756,0.0,0.0,-262.21075,258.2335
-0.49754,0.0,0.0,-263.57306,258.24725
-0.49752,0.0,0.0,-264.9136,258.26105
-0.4975,0.0,0.0,-266.22943,258.27484
-0.49748,0.0,0.0,-267.51657,258.28867
-0.49746,0.0,0.0,-268.7697,258.30252
-0.49744,0.0,0.0,-269.98917,258.3164
-0.49742,0.0,0.0,-271.17264,258.3303
-0.4974,0.0,0.0,-272.31805,258.3442
-0.49738,0.0,0.0,-273.42252,258.35724
-0.49736,0.0,0.0,-274.48016,258.3712
-0.49734,0.0,0.0,-275.49435,258.3852
-0.49732,0.0,0.0,-276.46405,258.3992
-0.4973,0.0,0.0,-277.3885,258.41324
-0.49728,0.0,0.0,-278.2664,258.4273
-0.49726,0.0,0.0,-279.0924,258.44138
-0.49724,0.0,0.0,-279.87225,258.45547
-0.49722,0.0,0.0,-280.60626,258.46863
-0.4972,0.0,0.0,-281.29498,258.4828
-0.49718,0.0,0.0,-281.9386,258.49695
-0.49716,0.0,0.0,-282.53317,258.51114
-0.49714,0.0,0.0,-283.08545,258.52347
-0.49712,0.0,0.0,-283.59686,258.5377
-0.4971,0.0,0.0,-284.06882,258.55197
-0.49708,0.0,0.0,-284.5026,258.56625
-0.49706,0.0,0.0,-284.89566,258.5796
-0.49704,0.0,0.0,-285.25464,258.593
-0.49702,0.0,0.0,-285.5813,258.60733
-0.497,0.0,0.0,-285.87747,258.6217
-0.49698,0.0,0.0,-286.14468,258.63516
-0.49696,0.0,0.0,-286.38153,258.64862
-0.49694,0.0,0.0,-286.5934,258.66306
-0.49692,0.0,0.0,-286.78195,258.67755
-0.4969,0.0,0.0,-286.94864,258.69202
-0.49688,0.0,0.0,-287.09476,258.7046
-0.49686,0.0,0.0,-287.2193,258.71915
-0.49684,0.0,0.0,-287.32602,258.7337
-0.49682,0.0,0.0,-287.416,258.7483
-0.4968,0.0,0.0,-287.49002,258.76096
-0.49678,0.0,0.0,-287.5488,258.77557
-0.49676,0.0,0.0,-287.59103,258.79025
-0.49674,0.0,0.0,-287.61917,258.80493
-0.49672,0.0,0.0,-287.63358,258.81766
-0.4967,0.0,0.0,-287.63446,258.83237
-0.49668,0.0,0.0,-287.62192,258.84714
-0.49666,0.0,0.0,-287.5941,258.8619
-0.49664,0.0,0.0,-287.55286,258.8757
-0.49662,0.0,0.0,-287.4981,258.8905
-0.4966,0.0,0.0,-287.4298,258.90536
-0.49658,0.0,0.0,-287.3479,258.92023
-0.49656,0.0,0.0,-287.25027,258.9341
-0.49654,0.0,0.0,-287.13882,258.94803
-0.49652,0.0,0.0,-287.0137,258.96295
-0.4965,0.0,0.0,-286.875,258.9779
-0.49648,0.0,0.0,-286.72308,258.99188
-0.49646,0.0,0.0,-286.55637,259.00586
-0.49644,0.0,0.0,-286.37726,259.0209
-0.49642,0.0,0.0,-286.18655,259.03592
-0.4964,0.0,0.0,-285.98505,259.051
-0.49638,0.0,0.0,-285.77396,259.06506
-0.49636,0.0,0.0,-285.55313,259.0802
-0.49634,0.0,0.0,-285.32544,259.09534
-0.49632,0.0,0.0,-285.09247,259.11047
-0.4963,0.0,0.0,-284.85605,259.12363
-0.49628,0.0,0.0,-284.61826,259.13882
-0.49626,0.0,0.0,-284.38113,259.15405
-0.49624,0.0,0.0,-284.14728,259.16928
-0.49622,0.0,0.0,-283.91904,259.1825
-0.4962,0.0,0.0,-283.69882,259.1978
-0.49618,0.0,0.0,-283.48935,259.2131
-0.49616,0.0,0.0,-283.295,259.22845
-0.49614,0.0,0.0,-283.11697,259.24277
-0.49612,0.0,0.0,-282.95776,259.25815
-0.4961,0.0,0.0,-282.81982,259.27356
-0.49608,0.0,0.0,-282.7057,259.28897
-0.49606,0.0,0.0,-282.6213,259.3044
-0.49604,0.0,0.0,-282.56552,259.3199
-0.49602,0.0,0.0,-282.54013,259.33536
-0.496,0.0,0.0,-282.54672,259.35086
-0.49598,0.0,0.0,-282.58664,259.36536
-0.49596,0.0,0.0,-282.666,259.38092
-0.49594,0.0,0.0,-282.7807,259.39648
-0.49592,0.0,0.0,-282.931,259.41208
-0.4959,0.0,0.0,-283.11682,259.42767
-0.49588,0.0,0.0,-283.33752,259.44333
-0.49586,0.0,0.0,-283.5972,259.45898
-0.49584,0.0,0.0,-283.88947,259.47467
-0.49582,0.0,0.0,-284.2124,259.49036
-0.4958,0.0,0.0,-284.56375,259.50504
-0.49578,0.0,0.0,-284.9405,259.5208
-0.49576,0.0,0.0,-285.34286,259.5366
-0.49574,0.0,0.0,-285.7635,259.55237
-0.49572,0.0,0.0,-286.19833,259.56714
-0.4957,0.0,0.0,-286.643,259.58298
-0.49568,0.0,0.0,-287.09253,259.59885
-0.49566,0.0,0.0,-287.54193,259.61472
-0.49564,0.0,0.0,-287.985,259.62955
-0.49562,0.0,0.0,-288.4162,259.64548
-0.4956,0.0,0.0,-288.8299,259.66144
-0.49558,0.0,0.0,-289.21997,259.6774
-0.49556,0.0,0.0,-289.57632,259.69232
-0.49554,0.0,0.0,-289.8961,259.70834
-0.49552,0.0,0.0,-290.17352,259.7244
-0.4955,0.0,0.0,-290.40298,259.74045
-0.49548,0.0,0.0,-290.5787,259.75546
-0.49546,0.0,0.0,-290.68658,259.77048
-0.49544,0.0,0.0,-290.72916,259.78662
-0.49542,0.0,0.0,-290.7018,259.80276
-0.4954,0.0,0.0,-290.60025,259.81784
-0.49538,0.0,0.0,-290.42078,259.83295
-0.49536,0.0,0.0,-290.14786,259.84918
-0.49534,0.0,0.0,-289.78976,259.8654
-0.49532,0.0,0.0,-289.3445,259.88058
-0.4953,0.0,0.0,-288.81046,259.89575
-0.49528,0.0,0.0,-288.18716,259.91208
-0.49526,0.0,0.0,-287.46054,259.92838
-0.49524,0.0,0.0,-286.64398,259.94473
-0.49522,0.0,0.0,-285.73877,259.9589
-0.4952,0.0,0.0,-284.74664,259.97528
-0.49518,0.0,0.0,-283.6708,259.9917
-0.49516,0.0,0.0,-282.5016,260.00812
-0.49514,0.0,0.0,-281.2552,260.0224
-0.49512,0.0,0.0,-279.9361,260.03885
-0.4951,0.0,0.0,-278.54926,260.05536
-0.49508,0.0,0.0,-277.1011,260.07187
-0.49506,0.0,0.0,-275.58804,260.0862
-0.49504,0.0,0.0,-274.0261,260.10275
-0.49502,0.0,0.0,-272.42203,260.11935
-0.495,0.0,0.0,-270.7827,260.13596
-0.49498,0.0,0.0,-269.11676,260.15146
-0.49496,0.0,0.0,-267.4268,260.167
-0.49494,0.0,0.0,-265.72534,260.18365
-0.49492,0.0,0.0,-264.01978,260.20035
-0.4949,0.0,0.0,-262.3174,260.21704
-0.49488,0.0,0.0,-260.62686,260.23267
-0.49486,0.0,0.0,-258.95575,260.24942
-0.49484,0.0,0.0,-257.3104,260.2662
-0.49482,0.0,0.0,-255.69704,260.283
-0.4948,0.0,0.0,-254.12152,260.29755
-0.49478,0.0,0.0,-252.59047,260.3144
-0.49476,0.0,0.0,-251.11354,260.33127
-0.49474,0.0,0.0,-249.69002,260.34814
-0.49472,0.0,0.0,-248.3232,260.3628
-0.4947,0.0,0.0,-247.01591,260.3797
-0.49468,0.0,0.0,-245.77129,260.39667
-0.49466,0.0,0.0,-244.59758,260.41364
-0.49464,0.0,0.0,-243.48773,260.42947
-0.49462,0.0,0.0,-242.44122,260.44534
-0.4946,0.0,0.0,-241.45705,260.46237
-0.49458,0.0,0.0,-240.53416,260.47943
-0.49456,0.0,0.0,-239.67622,260.49536
-0.49454,0.0,0.0,-238.87231,260.51132
-0.49452,0.0,0.0,-238.11818,260.52844
-0.4945,0.0,0.0,-237.40913,260.54556
-0.49448,0.0,0.0,-236.74045,260.5627
-0.49446,0.0,0.0,-236.1091,260.57874
-0.49444,0.0,0.0,-235.50388,260.59595
-0.49442,0.0,0.0,-234.91785,260.61316
-0.4944,0.0,0.0,-234.34384,260.6304
-0.49438,0.0,0.0,-233.7749,260.6465
-0.49436,0.0,0.0,-233.20093,260.6638
-0.49434,0.0,0.0,-232.6142,260.6811
-0.49432,0.0,0.0,-232.00684,260.69843
-0.4943,0.0,0.0,-231.3711,260.71463
-0.49428,0.0,0.0,-230.69986,260.732
-0.49426,0.0,0.0,-229.97739,260.74936
-0.49424,0.0,0.0,-229.20235,260.76675
-0.49422,0.0,0.0,-228.36804,260.78302
-0.4942,0.0,0.0,-227.4681,260.80048
-0.49418,0.0,0.0,-226.4974,260.81793
-0.49416,0.0,0.0,-225.43758,260.83542
-0.49414,0.0,0.0,-224.29482,260.85175
-0.49412,0.0,0.0,-223.06538,260.8693
-0.4941,0.0,0.0,-221.74596,260.88684
-0.49408,0.0,0.0,-220.3351,260.9044
-0.49406,0.0,0.0,-218.81526,260.92197
-0.49404,0.0,0.0,-217.19957,260.93842
-0.49402,0.0,0.0,-215.48811,260.95605
-0.494,0.0,0.0,-213.6815,260.9737
-0.49398,0.0,0.0,-211.78265,260.99136
-0.49396,0.0,0.0,-209.7781,261.00787
-0.49394,0.0,0.0,-207.68536,261.0256
-0.49392,0.0,0.0,-205.5083,261.04333
-0.4939,0.0,0.0,-203.25122,261.06107
-0.49388,0.0,0.0,-200.92096,261.07883
-0.49386,0.0,0.0,-198.51022,261.09665
-0.49384,0.0,0.0,-196.0372,261.11444
-0.49382,0.0,0.0,-193.50851,261.1323
-0.4938,0.0,0.0,-190.931,261.14777
-0.49378,0.0,0.0,-188.31389,261.16565
-0.49376,0.0,0.0,-185.65642,261.18353
-0.49374,0.0,0.0,-182.97374,261.20145
-0.49372,0.0,0.0,-180.27344,261.217
-0.4937,0.0,0.0,-177.56302,261.23495
-0.49368,0.0,0.0,-174.852,261.25293
-0.49366,0.0,0.0,-172.14485,261.27094
-0.49364,0.0,0.0,-169.45078,261.28775
-0.49362,0.0,0.0,-166.77634,261.3058
-0.4936,0.0,0.0,-164.1277,261.32385
-0.49358,0.0,0.0,-161.51273,261.34192
-0.49356,0.0,0.0,-158.93825,261.35883
-0.49354,0.0,0.0,-156.4064,261.37573
-0.49352,0.0,0.0,-153.92105,261.39386
-0.4935,0.0,0.0,-151.4855,261.41202
-0.49348,0.0,0.0,-149.10445,261.42896
-0.49346,0.0,0.0,-146.78381,261.44595
-0.49344,0.0,0.0,-144.51941,261.46414
-0.49342,0.0,0.0,-142.31157,261.48236
-0.4934,0.0,0.0,-140.1601,261.49942
-0.49338,0.0,0.0,-138.0658,261.51526
-0.49336,0.0,0.0,-136.03107,261.53354
-0.49334,0.0,0.0,-134.04765,261.55185
-0.49332,0.0,0.0,-132.11255,261.57016
-0.4933,0.0,0.0,-130.22234,261.58606
-0.49328,0.0,0.0,-128.37459,261.60443
-0.49326,0.0,0.0,-126.56642,261.6228
-0.49324,0.0,0.0,-124.78893,261.64117
-0.49322,0.0,0.0,-123.03684,261.6584
-0.4932,0.0,0.0,-121.30475,261.6768
-0.49318,0.0,0.0,-119.588394,261.69525
-0.49316,0.0,0.0,-117.87964,261.7137
-0.49314,0.0,0.0,-116.17222,261.731
-0.49312,0.0,0.0,-114.46033,261.74826
-0.4931,0.0,0.0,-112.73825,261.76678
-0.49308,0.0,0.0,-111.00184,261.7853
-0.49306,0.0,0.0,-109.23923,261.80386
-0.49304,0.0,0.0,-107.449196,261.82123
-0.49302,0.0,0.0,-105.62714,261.8398
-0.493,0.0,0.0,-103.76881,261.85843
-0.49298,0.0,0.0,-101.87193,261.87704
-0.49296,0.0,0.0,-99.92359,261.89325
-0.49294,0.0,0.0,-97.92832,261.9119
-0.49292,0.0,0.0,-95.88412,261.9306
-0.4929,0.0,0.0,-93.78942,261.9493
-0.49288,0.0,0.0,-91.64503,261.96555
-0.49286,0.0,0.0,-89.43987,261.98428
-0.49284,0.0,0.0,-87.18324,262.00305
-0.49282,0.0,0.0,-84.87627,262.02182
-0.4928,0.0,0.0,-82.52054,262.04062
-0.49278,0.0,0.0,-80.12015,262.05945
-0.49276,0.0,0.0,-77.66816,262.07828
-0.49274,0.0,0.0,-75.17625,262.09714
-0.49272,0.0,0.0,-72.64828,262.11475
-0.4927,0.0,0.0,-70.08847,262.13364
-0.49268,0.0,0.0,-67.503494,262.15256
-0.49266,0.0,0.0,-64.89162,262.17148
-0.49264,0.0,0.0,-62.263805,262.18915
-0.49262,0.0,0.0,-59.625523,262.20813
-0.4926,0.0,0.0,-56.98231,262.2271
-0.49258,0.0,0.0,-54.341957,262.2461
-0.49256,0.0,0.0,-51.707474,262.2651
-0.49254,0.0,0.0,-49.086334,262.28287
-0.49252,0.0,0.0,-46.48396,262.30194
-0.4925,0.0,0.0,-43.905624,262.321
-0.49248,0.0,0.0,-41.358444,262.3401
-0.49246,0.0,0.0,-38.848404,262.35794
-0.49244,0.0,0.0,-36.377712,262.37704
-0.49242,0.0,0.0,-33.95022,262.39618
-0.4924,0.0,0.0,-31.569418,262.41534
-0.49238,0.0,0.0,-29.240221,262.43198
-0.49236,0.0,0.0,-26.968994,262.45117
-0.49234,0.0,0.0,-24.75253,262.4704
-0.49232,0.0,0.0,-22.592024,262.48962
-0.4923,0.0,0.0,-20.488235,262.5076
-0.49228,0.0,0.0,-18.443037,262.52686
-0.49226,0.0,0.0,-16.460571,262.5461
-0.49224,0.0,0.0,-14.533567,262.56543
-0.49222,0.0,0.0,-12.660313,262.58347
-0.4922,0.0,0.0,-10.838708,262.60278
-0.49218,0.0,0.0,-9.06761,262.62213
-0.49216,0.0,0.0,-7.34707,262.64148
-0.49214,0.0,0.0,-5.6682444,262.65958
-0.49212,0.0,0.0,-4.0270867,262.6777
-0.4921,0.0,0.0,-2.419322,262.6971
-0.49208,0.0,0.0,-0.84167916,262.71655
-0.49206,0.0,0.0,0.71051455,262.7347
-0.49204,0.0,0.0,2.2448337,262.7529
-0.49202,0.0,0.0,3.766445,262.7724
-0.492,0.0,0.0,5.280521,262.7919
-0.49198,0.0,0.0,6.791009,262.81012
-0.49196,0.0,0.0,8.306595,262.82837
-0.49194,0.0,0.0,9.831207,262.8479
-0.49192,0.0,0.0,11.369656,262.86746
-0.4919,0.0,0.0,12.926545,262.88705
-0.49188,0.0,0.0,14.504932,262.90536
-0.49186,0.0,0.0,16.11573,262.92496
-0.49184,0.0,0.0,17.757973,262.9446
-0.49182,0.0,0.0,19.43482,262.96423
-0.4918,0.0,0.0,21.149082,262.98132
-0.49178,0.0,0.0,22.901712,263.001
-0.49176,0.0,0.0,24.703564,263.0207
-0.49174,0.0,0.0,26.548967,263.0404
-0.49172,0.0,0.0,28.43869,263.05753
-0.4917,0.0,0.0,30.37311,263.07727
-0.49168,0.0,0.0,32.350536,263.09705
-0.49166,0.0,0.0,34.3797,263.11682
-0.49164,0.0,0.0,36.451702,263.134
-0.49162,0.0,0.0,38.56492,263.1538
-0.4916,0.0,0.0,40.717415,263.17365
-0.49158,0.0,0.0,42.90511,263.19348
-0.49156,0.0,0.0,45.13334,263.212
-0.49154,0.0,0.0,47.392273,263.23187
-0.49152,0.0,0.0,49.67857,263.25177
-0.4915,0.0,0.0,51.988773,263.27167
-0.49148,0.0,0.0,54.317333,263.29025
-0.49146,0.0,0.0,56.66609,263.30887
-0.49144,0.0,0.0,59.026592,263.32883
-0.49142,0.0,0.0,61.39496,263.34875
-0.4914,0.0,0.0,63.767357,263.36743
-0.49138,0.0,0.0,66.1381,263.3861
-0.49136,0.0,0.0,68.506424,263.40613
-0.49134,0.0,0.0,70.867035,263.42615
-0.49132,0.0,0.0,73.21671,263.44617
-0.4913,0.0,0.0,75.552444,263.4636
-0.49128,0.0,0.0,77.86961,263.48364
-0.49126,0.0,0.0,80.16654,263.50372
-0.49124,0.0,0.0,82.44172,263.52383
-0.49122,0.0,0.0,84.69348,263.5413
-0.4912,0.0,0.0,86.92052,263.56143
-0.49118,0.0,0.0,89.12003,263.58157
-0.49116,0.0,0.0,91.29126,263.6017
-0.49114,0.0,0.0,93.43587,263.61923
-0.49112,0.0,0.0,95.554146,263.63943
-0.4911,0.0,0.0,97.64665,263.65964
-0.49108,0.0,0.0,99.712616,263.67987
-0.49106,0.0,0.0,101.753494,263.69876
-0.49104,0.0,0.0,103.772644,263.71902
-0.49102,0.0,0.0,105.77194,263.7393
-0.491,0.0,0.0,107.7535,263.75958
-0.49098,0.0,0.0,109.71799,263.77988
-0.49096,0.0,0.0,111.66958,263.80017
-0.49094,0.0,0.0,113.61136,263.8205
-0.49092,0.0,0.0,115.54605,263.84085
-0.4909,0.0,0.0,117.476364,263.8612
-0.49088,0.0,0.0,119.403465,263.88025
-0.49086,0.0,0.0,121.33369,263.90063
-0.49084,0.0,0.0,123.26822,263.92102
-0.49082,0.0,0.0,125.20951,263.94144
-0.4908,0.0,0.0,127.15987,263.96188
-0.49078,0.0,0.0,129.11983,263.98233
-0.49076,0.0,0.0,131.09654,264.00278
-0.49074,0.0,0.0,133.08841,264.02325
-0.49072,0.0,0.0,135.0967,264.0424
-0.4907,0.0,0.0,137.12242,264.0629
-0.49068,0.0,0.0,139.16461,264.0834
-0.49066,0.0,0.0,141.2296,264.1039
-0.49064,0.0,0.0,143.31311,264.1231
-0.49062,0.0,0.0,145.41475,264.14368
-0.4906,0.0,0.0,147.53381,264.16425
-0.49058,0.0,0.0,149.66748,264.1848
-0.49056,0.0,0.0,151.81978,264.2054
-0.49054,0.0,0.0,153.98494,264.22604
-0.49052,0.0,0.0,156.16095,264.24667
-0.4905,0.0,0.0,158.34552,264.2673
-0.49048,0.0,0.0,160.53433,264.2866
-0.49046,0.0,0.0,162.72824,264.3059
-0.49044,0.0,0.0,164.92183,264.3266
-0.49042,0.0,0.0,167.11195,264.3473
-0.4904,0.0,0.0,169.29544,264.36664
-0.49038,0.0,0.0,171.4673,264.386
-0.49036,0.0,0.0,173.6255,264.40674
-0.49034,0.0,0.0,175.76646,264.4275
-0.49032,0.0,0.0,177.88704,264.44824
-0.4903,0.0,0.0,179.98413,264.46765
-0.49028,0.0,0.0,182.0531,264.48843
-0.49026,0.0,0.0,184.09003,264.50925
-0.49024,0.0,0.0,186.09444,264.53006
-0.49022,0.0,0.0,188.06412,264.54816
-0.4902,0.0,0.0,189.99696,264.569
-0.49018,0.0,0.0,191.88971,264.58984
-0.49016,0.0,0.0,193.73819,264.61072
-0.49014,0.0,0.0,195.5452,264.63022
-0.49012,0.0,0.0,197.31009,264.65112
-0.4901,0.0,0.0,199.03252,264.67203
-0.49008,0.0,0.0,200.71109,264.69296
-0.49006,0.0,0.0,202.34303,264.7125
-0.49004,0.0,0.0,203.93361,264.7321
-0.49002,0.0,0.0,205.48402,264.75305
-0.49,0.0,0.0,206.9957,264.77402
-0.48998,0.0,0.0,208.46916,264.79498
-0.48996,0.0,0.0,209.90417,264.8146
-0.48994,0.0,0.0,211.30699,264.83563
-0.48992,0.0,0.0,212.6802,264.85663
-0.4899,0.0,0.0,214.02661,264.87766
-0.48988,0.0,0.0,215.34807,264.89594
-0.48986,0.0,0.0,216.64726,264.917
-0.48984,0.0,0.0,217.92953,264.93808
-0.48982,0.0,0.0,219.19817,264.95914
-0.4898,0.0,0.0,220.4564,264.97885
-0.48978,0.0,0.0,221.70647,264.99997
-0.48976,0.0,0.0,222.95343,265.0211
-0.48974,0.0,0.0,224.20021,265.0422
-0.48972,0.0,0.0,225.44974,265.06195
-0.4897,0.0,0.0,226.70474,265.08173
-0.48968,0.0,0.0,227.96678,265.1029
-0.48966,0.0,0.0,229.24196,265.12408
-0.48964,0.0,0.0,230.53008,265.14386
-0.48962,0.0,0.0,231.83281,265.16367
-0.4896,0.0,0.0,233.15157,265.1849
-0.48958,0.0,0.0,234.48639,265.20612
-0.48956,0.0,0.0,235.84283,265.22736
-0.48954,0.0,0.0,237.21774,265.24582
-0.48952,0.0,0.0,238.61115,265.26706
-0.4895,0.0,0.0,240.02264,265.28833
-0.48948,0.0,0.0,241.45052,265.3096
-0.48946,0.0,0.0,242.89822,265.3295
-0.48944,0.0,0.0,244.36086,265.35083
-0.48942,0.0,0.0,245.8367,265.37213
-0.4894,0.0,0.0,247.32384,265.39346
-0.48938,0.0,0.0,248.81885,265.4134
-0.48936,0.0,0.0,250.32236,265.43475
-0.48934,0.0,0.0,251.82925,265.45612
-0.48932,0.0,0.0,253.33672,265.4775
-0.4893,0.0,0.0,254.84174,265.49887
-0.48928,0.0,0.0,256.34006,265.5203
-0.48926,0.0,0.0,257.82928,265.5417
-0.48924,0.0,0.0,259.30585,265.5631
-0.48922,0.0,0.0,260.7666,265.58453
-0.4892,0.0,0.0,262.20834,265.606
-0.48918,0.0,0.0,263.62683,265.62744
-0.48916,0.0,0.0,265.01746,265.6489
-0.48914,0.0,0.0,266.37933,265.67038
-0.48912,0.0,0.0,267.70984,265.69046
-0.4891,0.0,0.0,269.00644,265.71198
-0.48908,0.0,0.0,270.2658,265.7335
-0.48906,0.0,0.0,271.48227,265.755
-0.48904,0.0,0.0,272.658,265.77512
-0.48902,0.0,0.0,273.7916,265.79666
-0.489,0.0,0.0,274.8817,265.8182
-0.48898,0.0,0.0,275.92654,265.83975
-0.48896,0.0,0.0,276.9205,265.85992
-0.48894,0.0,0.0,277.86856,265.8815
-0.48892,0.0,0.0,278.77063,265.90308
-0.4889,0.0,0.0,279.62674,265.92468
-0.48888,0.0,0.0,280.4366,265.94632
-0.48886,0.0,0.0,281.1959,265.96652
-0.48884,0.0,0.0,281.91104,265.98816
-0.48882,0.0,0.0,282.58313,266.0098
-0.4888,0.0,0.0,283.21338,266.03146
-0.48878,0.0,0.0,283.80264,266.0517
-0.48876,0.0,0.0,284.34805,266.0734
-0.48874,0.0,0.0,284.85635,266.09506
-0.48872,0.0,0.0,285.32925,266.11676
-0.4887,0.0,0.0,285.76843,266.13562
-0.48868,0.0,0.0,286.17538,266.15735
