Time,IL1,IL2,Rede,Vbus11
-0.49892,-5.593169,-0.8894422,-142.53188,406.8261
-0.4989,-5.565505,-0.87363285,-140.37553,406.99442
-0.49888,-5.8082905,-0.8577799,-138.27478,407.1003
-0.49886,-3.8869555,-0.85151553,-136.23099,407.3056
-0.49884,-3.0843842,-0.83274895,-134.2449,407.51166
-0.49882,-2.8649435,-0.78252614,-132.30577,407.7526
-0.4988,-3.3414752,-0.72659034,-130.41179,407.88177
-0.49878,-2.8735871,-0.71478975,-128.55908,407.9427
-0.49876,-1.9680976,-0.7261671,-126.745094,408.09732
-0.49874,-1.2421818,-0.72975826,-124.96668,408.30457
-0.49872,-0.88478535,-0.711483,-123.21264,408.5183
-0.4987,-0.9188663,-0.67904204,-121.47899,408.67313
-0.49868,-0.61171997,-0.65986204,-119.760124,408.8269
-0.49866,-0.001409792,-0.6519761,-118.05045,409.01062
-0.49864,0.3825091,-0.64252913,-116.34462,409.17276
-0.49862,0.6652399,-0.62865436,-114.63337,409.33536
-0.4986,1.1794189,-0.62246907,-112.91236,409.5085
-0.49858,1.6666998,-0.6111601,-111.17601,409.72833
-0.49856,1.8117902,-0.592742,-109.41752,409.89896
-0.49854,1.9953841,-0.5817567,-107.63156,410.05075
-0.49852,2.4311674,-0.58904326,-105.81246,410.21228
-0.4985,3.116988,-0.6055825,-103.9574,410.38925
-0.49848,3.5618489,-0.6070648,-102.06252,410.57272
-0.49846,3.7005484,-0.59502566,-100.12192,410.79266
-0.49844,3.9039657,-0.58826023,-98.13243,410.98486
-0.49842,4.3658423,-0.5921223,-96.09252,411.14908
-0.4984,4.7890587,-0.59660697,-94.002235,411.28644
-0.49838,5.1573515,-0.5965711,-91.860565,411.49442
-0.49836,5.2322407,-0.5943546,-89.664276,411.6985
-0.49834,5.1606183,-0.586308,-87.413864,411.9031
-0.49832,5.043936,-0.5795865,-85.11119,412.06436
-0.4983,5.1624975,-0.58107674,-82.759605,412.27344
-0.49828,4.079072,-0.5855543,-80.361244,412.54364
-0.49826,4.2004495,-0.5915833,-77.91649,412.74445
-0.49824,3.9656687,-0.5845573,-75.42984,412.96417
-0.49822,3.4788554,-0.5699027,-72.904816,413.21976
-0.4982,3.251395,-0.56417704,-70.34762,413.42706
-0.49818,3.0859973,-0.5668405,-67.762794,413.63672
-0.49816,3.0380785,-0.57163066,-65.15426,413.8385
-0.49814,3.1173663,-0.56991076,-62.529663,414.07062
-0.49812,2.6428056,-0.5461032,-59.892048,414.3231
-0.4981,2.198644,-0.520259,-57.24908,414.55948
-0.49808,1.9806075,-0.50676465,-54.60639,414.77774
-0.49806,1.9199668,-0.49753216,-51.970284,414.993
-0.49804,1.6706402,-0.48440924,-49.349823,415.2281
-0.49802,1.4523382,-0.46906576,-46.745594,415.47852
-0.498,1.2828916,-0.4476265,-44.165016,415.65503
-0.49798,0.9683314,-0.41945413,-41.61314,415.88303
-0.49796,0.5725238,-0.39218768,-39.09686,416.11987
-0.49794,0.24810329,-0.37323642,-36.624573,416.35812
-0.49792,0.13905984,-0.36031142,-34.193188,416.5848
-0.4979,-0.21930845,-0.348413,-31.808237,416.81033
-0.49788,-0.37882054,-0.34115466,-29.47279,417.048
-0.49786,-0.4796143,-0.3312136,-27.1924,417.29166
-0.49784,-0.8880385,-0.30923462,-24.972946,417.52322
-0.49782,-1.2646197,-0.28721046,-22.807556,417.75055
-0.4978,-1.4964373,-0.27046087,-20.698847,417.9907
-0.49778,-1.7141335,-0.25209203,-18.647066,418.2182
-0.49776,-1.9926864,-0.22806326,-16.654974,418.45636
-0.49774,-2.3355794,-0.2024733,-14.724843,418.6853
-0.49772,-2.6480353,-0.17974006,-12.847022,418.91312
-0.4977,-2.9684112,-0.15763022,-11.021028,419.13626
-0.49768,-3.33943,-0.13841105,-9.244308,419.36987
-0.49766,-3.6352482,-0.12806424,-7.5162034,419.60965
-0.49764,-3.7532794,-0.122104056,-5.835362,419.82968
-0.49762,-3.9340866,-0.10828191,-4.1911263,420.05432
-0.4976,-4.330583,-0.083433606,-2.5806177,420.28406
-0.49758,-4.7926016,-0.05483033,-0.9993002,420.506
-0.49756,-5.1340075,-0.0316119,0.55654204,420.7159
-0.49754,-5.429506,-0.014607552,2.090875,420.91187
-0.49752,-5.6766405,-0.0038800843,3.6133614,421.14566
-0.4975,-5.6127152,0.008757845,5.1279197,421.39798
-0.49748,-5.8027797,0.028217033,6.639729,421.61108
-0.49746,-5.844728,0.039064866,8.154352,421.79633
-0.49744,-5.822484,0.040658206,9.676683,422.04437
-0.49742,-3.991974,0.040169504,11.213731,422.37115
-0.4974,-3.6852357,0.05708491,12.768879,422.60327
-0.49738,-3.5478065,0.083215386,14.346492,422.7952
-0.49736,-3.4221816,0.10584078,15.952323,423.0364
-0.49734,-3.1159844,0.119920366,17.590342,423.28317
-0.49732,-2.8288171,0.12584767,19.264067,423.5288
-0.4973,-2.3660634,0.12307622,20.975008,423.75266
-0.49728,-2.1926608,0.12054249,22.72558,423.9807
-0.49726,-1.7092259,0.116305776,24.520128,424.22345
-0.49724,-1.2081039,0.12005919,26.360226,424.46088
-0.49722,-1.0497521,0.13541773,28.24609,424.65826
-0.4972,-0.95457846,0.15288185,30.17664,424.87823
-0.49718,-0.7913023,0.16092373,32.151825,425.1127
-0.49716,-0.36086425,0.15879893,34.173515,425.36316
-0.49714,0.30312914,0.15740114,36.240227,425.54932
-0.49712,0.40724736,0.17251845,38.349957,425.75558
-0.4971,0.43772167,0.18908438,40.499123,425.98074
-0.49708,0.80810744,0.19569184,42.685455,426.22244
-0.49706,1.0212028,0.19805369,44.908077,426.39752
-0.49704,1.5232713,0.19735157,47.162704,426.6016
-0.49702,1.8943162,0.20496796,49.44678,426.80792
-0.497,1.8580735,0.22036798,51.75503,427.02866
-0.49698,1.948889,0.22615607,54.08382,427.20374
-0.49696,2.6255267,0.218305,56.43011,427.39987
-0.49694,2.996604,0.22232819,58.787895,427.59354
-0.49692,3.011173,0.24073626,61.155746,427.78534
-0.4969,3.1831532,0.2620131,63.527924,427.9707
-0.49688,3.4012427,0.27752757,65.90065,428.18243
-0.49686,3.9131205,0.2891719,68.2699,428.3601
-0.49684,4.109997,0.31312233,70.629425,428.5241
-0.49682,4.153165,0.34133166,72.98018,428.6776
-0.4968,4.2728486,0.35768592,75.317215,428.8912
-0.49678,4.7139883,0.3595482,77.637764,429.06934
-0.49676,5.04042,0.3640094,79.93819,429.207
-0.49674,5.2002726,0.373786,82.213486,429.36575
-0.49672,5.35652,0.3857097,84.46735,429.56516
-0.4967,5.6182914,0.3944467,86.69655,429.71835
-0.49668,5.9494877,0.40665373,88.90009,429.83527
-0.49666,6.114592,0.42949587,91.075874,429.9696
-0.49664,6.363586,0.46027273,93.221016,430.12457
-0.49662,6.0345383,0.4884173,95.34156,430.32086
-0.4966,6.308061,0.4951757,97.436264,430.45786
-0.49658,6.652687,0.5043846,99.50604,430.5755
-0.49656,6.510939,0.53162533,101.55084,430.7226
-0.49654,4.5885887,0.5645438,103.57011,430.96017
-0.49652,4.3114896,0.5777067,105.571045,431.11417
-0.4965,4.284607,0.5818406,107.55406,431.2568
-0.49648,3.970065,0.59916675,109.52143,431.3889
-0.49646,3.2578964,0.62566316,111.47501,431.5514
-0.49644,2.9972823,0.642935,113.41592,431.68182
-0.49642,2.7268074,0.65489376,115.3511,431.8041
-0.4964,2.1685898,0.67069024,117.2817,431.946
-0.49638,1.698691,0.67635775,119.21046,432.10986
-0.49636,1.5090493,0.6718996,121.14025,432.21936
-0.49634,1.1869968,0.6682771,123.0727,432.3248
-0.49632,0.95700085,0.6734485,125.0133,432.4189
-0.4963,0.2127595,0.68886817,126.9628,432.5343
-0.49628,-0.20271824,0.69641757,128.92334,432.64813
-0.49626,-0.48087895,0.6959506,130.89764,432.77112
-0.49624,-0.79545987,0.69608283,132.88652,432.866
-0.49622,-1.2554898,0.7021563,134.89334,432.96027
-0.4962,-1.8869019,0.7105856,136.91753,433.0356
-0.49618,-2.4484024,0.6995698,138.95981,433.1857
-0.49616,-2.184949,0.67463946,141.02159,433.28305
-0.49614,-2.3596816,0.6794771,143.10184,433.30176
-0.49612,-3.2426138,0.7178174,145.20193,433.32306
-0.4961,-4.0540686,0.75537044,147.31952,433.39026
-0.49608,-4.4539113,0.77033186,149.45352,433.4905
-0.49606,-4.313094,0.772463,151.60341,433.59384
-0.49604,-3.9250855,0.7795839,153.76582,433.63077
-0.49602,-3.948688,0.80972546,155.94098,433.6303
-0.496,-3.6888745,0.8489515,158.1249,433.71512
-0.49598,-3.462009,0.8645502,160.31502,433.82764
-0.49596,-2.8876138,0.86521834,162.50865,433.87656
-0.49594,-2.6274757,0.8742764,164.70064,433.93182
-0.49592,-2.4044638,0.88758546,166.89119,433.97168
-0.4959,-2.4694157,0.90322906,169.07536,433.99188
-0.49588,-2.4753838,0.90386665,171.24992,434.05322
-0.49586,-1.7471541,0.88482314,173.41069,434.1403
-0.49584,-1.2170604,0.8831643,175.55157,434.15656
-0.49582,-1.3262972,0.9064065,177.67403,434.11804
-0.4958,-1.3752499,0.92928344,179.77325,434.10428
-0.49578,-1.0412171,0.9407436,181.84627,434.16708
-0.49576,-0.92836595,0.95198834,183.88846,434.21823
-0.49574,-0.7175573,0.95681846,185.89418,434.232
-0.49572,-0.3596284,0.9576491,187.86693,434.19733
-0.4957,-0.14639744,0.9644288,189.80304,434.20288
-0.49568,-0.0921417,0.9782177,191.7007,434.24194
-0.49566,-0.056997195,0.9874376,193.55614,434.24234
-0.49564,0.16725504,0.98179585,195.3653,434.23145
-0.49562,0.70442754,0.97465575,197.13387,434.21735
-0.4956,0.7744204,0.985947,198.85995,434.2129
-0.49558,0.81500775,1.0037125,200.54356,434.194
-0.49556,0.8475803,1.0173478,202.1827,434.14786
-0.49554,1.0888484,1.0212334,203.77548,434.1931
-0.49552,1.4519566,1.0248169,205.3293,434.19843
-0.4955,1.5470318,1.0379832,206.84428,434.11673
-0.49548,1.7618351,1.0511045,208.3221,434.03735
-0.49546,1.7913369,1.0700841,209.76292,434.01447
-0.49544,1.7617655,1.0841347,211.1672,434.05142
-0.49542,1.9356978,1.0851183,212.54288,434.03247
-0.4954,2.2632816,1.075644,213.89153,433.9963
-0.49538,2.5127654,1.0674024,215.21602,433.97363
-0.49536,2.7759433,1.0656,216.5185,433.94968
-0.49534,2.7974179,1.0781097,217.80103,433.83826
-0.49532,2.604563,1.0892493,219.07068,433.7981
-0.4953,3.001748,1.0831633,220.32973,433.8108
-0.49528,3.448846,1.0820258,221.58134,433.75613
-0.49526,3.5206668,1.1020474,222.82869,433.62415
-0.49524,3.3200574,1.1333295,224.07431,433.54837
-0.49522,3.364774,1.1501667,225.32349,433.55603
-0.4952,3.733672,1.1535181,226.57794,433.54736
-0.49518,3.9626153,1.1615485,227.84026,433.45312
-0.49516,3.8813066,1.1730199,229.11343,433.38574
-0.49514,4.0868535,1.1725734,230.39929,433.3574
-0.49512,4.3522615,1.1667128,231.7007,433.32147
-0.4951,4.666457,1.1701484,233.01804,433.1835
-0.49508,4.3801246,1.1815038,234.35243,433.10876
-0.49506,4.6008544,1.179173,235.70575,433.06842
-0.49504,4.803915,1.1748517,237.07797,433.01062
-0.49502,5.0797677,1.1781639,238.46974,432.8635
-0.495,4.9742975,1.1924008,239.87971,432.76318
-0.49498,5.202348,1.2058672,241.30724,432.65848
-0.49496,5.227854,1.2259992,242.75226,432.55484
-0.49494,4.856828,1.2431736,244.21248,432.4935
-0.49492,5.2132497,1.233966,245.68726,432.4603
-0.4949,5.6552525,1.2175863,247.17348,432.3548
-0.49488,5.6833515,1.2207963,248.66899,432.17178
-0.49486,4.802593,1.2292169,250.17159,432.13434
-0.49484,5.3321543,1.2105836,251.67712,432.07025
-0.49482,3.292152,1.2025719,253.18466,432.02133
-0.4948,2.6102443,1.2137231,254.68999,431.85822
-0.49478,1.7467185,1.2156385,256.19006,431.81732
-0.49476,1.6270921,1.2054127,257.6811,431.7655
-0.49474,1.3536519,1.2087446,259.1577,431.6172
-0.49472,0.60267,1.2272106,260.61996,431.454
-0.4947,-0.24761343,1.2230794,262.06348,431.4383
-0.49468,0.014555348,1.2078818,263.48508,431.3461
-0.49466,-0.48208937,1.2271284,264.88028,431.14966
-0.49464,-1.7872264,1.2639991,266.24368,430.9613
-0.49462,-2.4119968,1.2448955,267.57703,431.04703
-0.4946,-1.842874,1.211417,268.87665,430.94604
-0.49458,-1.7237362,1.2191449,270.14023,430.7177
-0.49456,-3.3115087,1.2473861,271.3634,430.5344
-0.49454,-2.318188,1.2217462,272.54178,430.59964
-0.49452,-1.349745,1.2009624,273.67908,430.4543
-0.4945,-1.3055673,1.2218655,274.773,430.28424
-0.49448,-2.8606749,1.252264,275.82254,430.1281
-0.49446,-1.5499178,1.2197161,276.8243,430.2526
-0.49444,-1.0205452,1.1871908,277.77557,430.09445
-0.49442,-0.86126703,1.1912386,278.6816,429.90732
-0.4944,-2.1629262,1.2103109,279.5417,429.80466
-0.49438,-0.6060928,1.1820874,280.35617,429.82483
-0.49436,-0.6831214,1.178084,281.1231,429.59656
-0.49434,-0.82424194,1.1963724,281.8414,429.47217
-0.49432,-0.8208412,1.2032896,282.51715,429.46945
-0.4943,0.30408427,1.2026566,283.15097,429.23163
-0.49428,-0.09381107,1.2450129,283.7442,428.9929
-0.49426,-0.81916314,1.2904458,284.29617,428.90326
-0.49424,-0.6480507,1.2929198,284.80716,429.0026
-0.49422,0.75794464,1.2737131,285.28302,428.78488
-0.4942,0.5610991,1.3023349,285.7251,428.50046
-0.49418,-0.36593783,1.345275,286.13507,428.36984
-0.49416,-1.4910632,1.3435864,286.5132,428.5275
-0.49414,0.8023965,1.264867,286.86032,428.58264
-0.49412,0.98316664,1.2273085,287.18124,428.23813
-0.4941,0.2578656,1.2228737,287.4774,428.11984
-0.49408,1.1782126,1.2009772,287.75027,428.07498
-0.49406,1.6444132,1.218496,288.0002,427.66333
-0.49404,0.8167177,1.27897,288.228,427.41043
-0.49402,0.13294387,1.3210585,288.43704,427.39777
-0.494,0.86308354,1.3059367,288.62823,427.5427
-0.49398,2.0149722,1.2922053,288.80252,427.22968
-0.49396,0.9955282,1.3278294,288.95987,426.94492
-0.49394,0.71848965,1.344012,289.10046,426.93774
-0.49392,1.7344254,1.3186678,289.22644,426.96414
-0.4939,2.4630492,1.3205178,289.33804,426.56296
-0.49388,1.8528612,1.3683044,289.43555,426.26038
-0.49386,0.9942706,1.4083241,289.51843,426.18347
-0.49384,1.5340123,1.3877622,289.5862,426.3253
-0.49382,2.8377972,1.3663667,289.64023,426.0358
-0.4938,1.9539627,1.3958961,289.6804,425.72263
-0.49378,1.5303798,1.4110515,289.70654,425.66632
-0.49376,2.4743748,1.3814762,289.71783,425.6817
-0.49374,3.2773929,1.3818604,289.7137,425.2941
-0.49372,2.018192,1.4272457,289.6953,425.0341
-0.4937,1.8228035,1.4380851,289.6626,425.0284
-0.49368,2.898041,1.3999946,289.61563,425.04193
-0.49366,3.6468194,1.3966383,289.5538,424.64014
-0.49364,2.444965,1.4378265,289.477,424.3813
-0.49362,2.2607372,1.447045,289.38675,424.36002
-0.4936,4.4764514,1.4633843,289.28366,423.90198
-0.49358,3.1873655,1.5640799,289.16843,423.48672
-0.49356,2.4816773,1.6493303,289.04135,423.35294
-0.49354,2.0244083,1.661843,288.90344,423.50177
-0.49352,3.6577425,1.5854847,288.7567,423.58984
-0.4935,4.9573627,1.5444577,288.6027,423.04858
-0.49348,3.6375663,1.5722902,288.44296,422.68845
-0.49346,3.128401,1.5786098,288.27924,422.6275
-0.49344,4.130781,1.533848,288.11386,422.5992
-0.49342,4.8201966,1.5186639,287.94897,422.1448
-0.4934,3.6914642,1.5422585,287.78696,421.89578
-0.49338,3.5272398,1.532209,287.63013,421.8694
-0.49336,5.329378,1.5271552,287.48154,421.4561
-0.49334,4.579125,1.5923517,287.34454,420.99118
-0.49332,3.6249347,1.6395192,287.22076,420.93762
-0.4933,3.5745027,1.6189011,287.11282,421.0264
-0.49328,5.1149616,1.5376613,287.02325,420.98694
-0.49326,5.905957,1.5118321,286.95578,420.41202
-0.49324,4.2557054,1.5420958,286.91394,420.19214
-0.49322,3.8053212,1.5317274,286.89798,420.22342
-0.4932,3.5542777,1.5193647,286.9099,419.8814
-0.49318,2.2315383,1.5726253,286.9516,419.45782
-0.49316,0.816475,1.6059508,287.02634,419.40533
-0.49314,0.17536205,1.5767913,287.13666,419.5058
-0.49312,1.5455399,1.5439873,287.28082,419.1503
-0.4931,0.3134693,1.5781007,287.45932,418.6967
-0.49308,-0.94029915,1.5971895,287.67242,418.5997
-0.49306,-1.6405702,1.5639027,287.9218,418.64142
-0.49304,-0.5042894,1.5346553,288.20767,418.28937
-0.49302,-1.819516,1.5642042,288.52643,417.85645
-0.493,-2.4308388,1.5685585,288.87625,417.78058
-0.49298,-1.2528012,1.5160484,289.2553,417.8829
-0.49296,-0.1441826,1.4744601,289.66257,417.505
-0.49294,-1.6407598,1.496671,290.09512,417.0621
-0.49292,-1.9749491,1.4932247,290.54813,417.03815
-0.4929,-0.9217162,1.4332734,291.0175,417.11914
-0.49288,0.17354776,1.3867426,291.4992,416.76526
-0.49286,-1.1288017,1.4001857,291.98898,416.3781
-0.49284,-1.5963949,1.3914275,292.48096,416.29764
-0.49282,-0.61591953,1.3306891,292.9702,416.3935
-0.4928,0.49951687,1.2833167,293.45096,416.09262
-0.49278,-0.7988486,1.3016659,293.91772,415.7104
-0.49276,-1.3465178,1.2976047,294.36334,415.66068
-0.49274,0.7311135,1.2613646,294.77982,415.5437
-0.49272,0.3216768,1.290546,295.16376,415.1436
-0.4927,-0.81165785,1.3343006,295.509,415.0061
-0.49268,-1.1935593,1.3201194,295.8097,415.04535
-0.49266,1.0515647,1.270001,296.057,414.93652
-0.49264,0.7589728,1.2889267,296.2426,414.53052
-0.49262,-0.37850246,1.3295646,296.36597,414.35965
-0.4926,-0.9309107,1.3172127,296.422,414.402
-0.49258,1.345496,1.2647629,296.4061,414.30252
-0.49256,1.0975282,1.2823064,296.30957,413.89224
-0.49254,-0.048088234,1.3212937,296.12564,413.7438
-0.49252,1.0774837,1.3120874,295.85754,413.69305
-0.4925,1.8368438,1.335738,295.50278,413.27295
-0.49248,0.3780059,1.4158072,295.05923,413.01874
-0.49246,-0.14512463,1.4514939,294.52036,413.06534
-0.49244,1.4197329,1.418435,293.88272,413.07443
-0.49242,0.7003217,1.4244814,293.1532,412.69992
-0.4924,0.77379775,1.431135,292.33276,412.6814
-0.49238,1.2942351,1.4153719,291.42267,412.5216
-0.49236,0.9499041,1.4015348,290.41995,412.3482
-0.49234,2.3913908,1.3951693,289.3258,412.07227
-0.49232,1.5854164,1.4465486,288.14932,411.74017
-0.4923,1.3075722,1.495557,286.8953,411.54785
-0.49228,0.63577396,1.5115225,285.56805,411.54837
-0.49226,2.6015472,1.494637,284.1692,411.39407
-0.49224,2.2899294,1.53437,282.70425,411.0303
-0.49222,1.6095822,1.5769534,281.1828,410.88095
-0.4922,1.2746562,1.5786734,279.61237,410.90762
-0.49218,2.448346,1.5278499,277.99966,410.9617
-0.49216,3.5111375,1.509091,276.35016,410.5141
-0.49214,2.18213,1.553649,274.6728,410.17404
-0.49212,1.6863054,1.570005,272.97513,410.2064
-0.4921,2.839004,1.5274332,271.26593,410.24243
-0.49208,3.9488904,1.5139107,269.5526,409.8069
-0.49206,2.704397,1.5623393,267.8431,409.49442
-0.49204,2.3420374,1.589307,266.1475,409.4919
-0.49202,3.1570687,1.5670148,264.46948,409.5112
-0.492,4.2444057,1.562392,262.817,409.13156
-0.49198,3.2544568,1.6102926,261.19623,408.8408
-0.49196,3.045607,1.6412157,259.6154,408.8119
-0.49194,3.58055,1.6299019,258.08322,408.75687
-0.49192,3.886794,1.5838475,256.59842,408.72845
-0.4919,4.591067,1.5526398,255.16623,408.4137
-0.49188,4.3513284,1.5527533,253.79004,408.16824
-0.49186,3.4070077,1.5406729,252.47588,408.14673
-0.49184,3.546325,1.4905846,251.22896,408.12943
-0.49182,5.355449,1.4315344,250.04309,407.85956
-0.4918,5.029535,1.4256605,248.91966,407.56317
-0.49178,3.9979484,1.424366,247.8582,407.52664
-0.49176,5.096748,1.3946202,246.8608,407.39413
-0.49174,5.346394,1.3975337,245.92776,407.12308
-0.49172,4.9171643,1.4330993,245.04948,406.8936
-0.4917,4.4488235,1.4478997,244.22314,406.9033
-0.49168,4.917341,1.4382304,243.44463,406.81882
-0.49166,2.991051,1.433837,242.71114,406.69998
-0.49164,2.3674746,1.4381313,242.01811,406.54556
-0.49162,1.7034445,1.4253776,241.35468,406.52954
-0.4916,1.6250635,1.4048221,240.71492,406.42456
-0.49158,1.0005823,1.396523,240.09196,406.26385
-0.49156,0.3878563,1.3860881,239.47867,406.15887
-0.49154,-0.14736618,1.356955,238.86679,406.14917
-0.49152,-0.15668043,1.322854,238.24693,406.04663
-0.4915,-0.632699,1.3060243,237.61179,405.85922
-0.49148,-1.3017718,1.3018851,236.95354,405.72577
-0.49146,-1.8956645,1.2884612,236.26228,405.68945
-0.49144,-2.2699342,1.2723668,235.52841,405.61197
-0.49142,-2.7190788,1.2539469,234.74625,405.5163
-0.4914,-2.812086,1.2325824,233.90926,405.4494
-0.49138,-2.810317,1.2072716,233.01079,405.41974
-0.49136,-2.6690824,1.1819305,232.04044,405.369
-0.49134,-2.1427991,1.1622828,230.99,405.31992
-0.49132,-2.3884497,1.1506653,229.85869,405.2615
-0.4913,-2.2081387,1.1331804,228.64287,405.2835
-0.49128,-2.020768,1.1133084,227.33871,405.21
-0.49126,-2.5644593,1.0921911,225.93784,405.15936
-0.49124,-1.8685174,1.0486951,224.4357,405.2325
-0.49122,-1.5989434,1.0171369,222.83641,405.21582
-0.4912,-1.3876119,1.006484,221.14041,405.10828
-0.49118,-1.5406191,1.0143344,219.34773,405.00388
-0.49116,-1.5686129,1.0260038,217.45395,405.01736
-0.49114,-1.5754963,1.0339864,215.4595,405.0629
-0.49112,-1.4088135,1.03121,213.372,405.06732
-0.4911,-1.3504,1.0231203,211.19617,405.06683
-0.49108,-0.92664707,1.0136105,208.93585,405.08765
-0.49106,-0.7276564,1.0190985,206.59131,405.05896
-0.49104,-0.78301793,1.0369476,204.16815,405.0172
-0.49102,-1.1389687,1.0518783,201.67503,405.03476
-0.491,-0.6529004,1.0479004,199.12004,405.1255
-0.49098,-0.44000697,1.0450779,196.50977,405.1552
-0.49096,0.1592943,1.0645196,193.84882,405.03928
-0.49094,-0.85242677,1.1071866,191.14653,405.07883
-0.49092,-0.61935014,1.1029836,188.40999,405.2083
-0.4909,-0.0038369854,1.0682132,185.64888,405.29776
-0.49088,0.51976275,1.0400674,182.87073,405.3018
-0.49086,0.6003843,1.0359704,180.08292,405.28122
-0.49084,0.57043207,1.0438418,177.29628,405.27316
-0.49082,0.43042642,1.0502297,174.51413,405.31418
-0.4908,0.56690925,1.0404081,171.74554,405.4122
-0.49078,0.9970973,1.0178854,168.99706,405.47464
-0.49076,1.2905259,0.99949116,166.27658,405.501
-0.49074,1.4185907,0.9909527,163.59389,405.53134
-0.49072,1.2097191,0.9826601,160.94725,405.59866
-0.4907,1.5801568,0.95567626,158.3433,405.6961
-0.49068,1.9823303,0.9281105,155.78593,405.75296
-0.49066,2.0747678,0.91220045,153.28128,405.81018
-0.49064,2.0767696,0.8966549,150.83598,405.86597
-0.49062,2.3367057,0.8728534,148.44334,405.96997
-0.4906,2.5129163,0.84855837,146.10645,406.06628
-0.49058,2.905414,0.82646316,143.82565,406.133
-0.49056,2.784752,0.8065672,141.6037,406.2095
-0.49054,3.2314548,0.77974296,139.4429,406.3169
-0.49052,3.3830388,0.7617131,137.33304,406.41693
-0.4905,3.5446312,0.7459042,135.27353,406.49777
-0.49048,3.635459,0.72705066,133.26138,406.58548
-0.49046,3.8974528,0.70190656,131.29533,406.72308
-0.49044,4.2920413,0.68118924,129.37346,406.83148
-0.49042,4.3788967,0.6685449,127.48432,406.924
-0.4904,4.43256,0.6546741,125.624596,407.07968
-0.49038,4.6666503,0.63328,123.789085,407.23196
-0.49036,5.162564,0.60919964,121.97302,407.35062
-0.49034,5.36432,0.5964605,120.17168,407.43896
-0.49032,5.4290023,0.591717,118.37477,407.55807
-0.4903,5.5586977,0.584925,116.577995,407.71747
-0.49028,5.67293,0.5731984,114.77554,407.85547
-0.49026,5.7223754,0.56574106,112.960815,407.97885
-0.49024,5.6210055,0.5624149,111.1283,408.1277
